instrument_token,exchange_token,tradingsymbol,name,instrument_type,segment,exchange
33063938,129156,TATATECH25OCT540CE,TATATECH,CE,NFO-OPT,NFO
33064450,129158,TATATECH25OCT540PE,TATATECH,PE,NFO-OPT,NFO
31553282,123255,TATATECH25NOV680CE,TATATECH,CE,NFO-OPT,NFO
31553538,123256,TATATECH25NOV680PE,TATATECH,PE,NFO-OPT,NFO
31552770,123253,TATATECH25NOV660CE,TATATECH,CE,NFO-OPT,NFO
31553026,123254,TATATECH25NOV660PE,TATATECH,PE,NFO-OPT,NFO
31553794,123257,TATATECH25NOV700CE,TATATECH,CE,NFO-OPT,NFO
31554050,123258,TATATECH25NOV700PE,TATATECH,PE,NFO-OPT,NFO
31552258,123251,TATATECH25NOV640CE,TATATECH,CE,NFO-OPT,NFO
31552514,123252,TATATECH25NOV640PE,TATATECH,PE,NFO-OPT,NFO
31554306,123259,TATATECH25NOV720CE,TATATECH,CE,NFO-OPT,NFO
31554562,123260,TATATECH25NOV720PE,TATATECH,PE,NFO-OPT,NFO
31551746,123249,TATATECH25NOV620CE,TATATECH,CE,NFO-OPT,NFO
31552002,123250,TATATECH25NOV620PE,TATATECH,PE,NFO-OPT,NFO
31554818,123261,TATATECH25NOV740CE,TATATECH,CE,NFO-OPT,NFO
31555074,123262,TATATECH25NOV740PE,TATATECH,PE,NFO-OPT,NFO
31551234,123247,TATATECH25NOV600CE,TATATECH,CE,NFO-OPT,NFO
31551490,123248,TATATECH25NOV600PE,TATATECH,PE,NFO-OPT,NFO
31555330,123263,TATATECH25NOV760CE,TATATECH,CE,NFO-OPT,NFO
31555586,123264,TATATECH25NOV760PE,TATATECH,PE,NFO-OPT,NFO
31550722,123245,TATATECH25NOV580CE,TATATECH,CE,NFO-OPT,NFO
31550978,123246,TATATECH25NOV580PE,TATATECH,PE,NFO-OPT,NFO
31555842,123265,TATATECH25NOV780CE,TATATECH,CE,NFO-OPT,NFO
31556098,123266,TATATECH25NOV780PE,TATATECH,PE,NFO-OPT,NFO
31550210,123243,TATATECH25NOV560CE,TATATECH,CE,NFO-OPT,NFO
31550466,123244,TATATECH25NOV560PE,TATATECH,PE,NFO-OPT,NFO
31556354,123267,TATATECH25NOV800CE,TATATECH,CE,NFO-OPT,NFO
31556610,123268,TATATECH25NOV800PE,TATATECH,PE,NFO-OPT,NFO
31549186,123239,TATATECH25NOV520CE,TATATECH,CE,NFO-OPT,NFO
31549442,123240,TATATECH25NOV520PE,TATATECH,PE,NFO-OPT,NFO
31557378,123271,TATATECH25NOV840CE,TATATECH,CE,NFO-OPT,NFO
31557634,123272,TATATECH25NOV840PE,TATATECH,PE,NFO-OPT,NFO
33117954,129367,TCS25SEP2900CE,TCS,CE,NFO-OPT,NFO
33118210,129368,TCS25SEP2900PE,TCS,PE,NFO-OPT,NFO
36257794,141632,TCS25SEP2920CE,TCS,CE,NFO-OPT,NFO
36258050,141633,TCS25SEP2920PE,TCS,PE,NFO-OPT,NFO
36257282,141630,TCS25SEP2880CE,TCS,CE,NFO-OPT,NFO
36257538,141631,TCS25SEP2880PE,TCS,PE,NFO-OPT,NFO
33118722,129370,TCS25SEP2940CE,TCS,CE,NFO-OPT,NFO
33118978,129371,TCS25SEP2940PE,TCS,PE,NFO-OPT,NFO
33117442,129365,TCS25SEP2860CE,TCS,CE,NFO-OPT,NFO
33117698,129366,TCS25SEP2860PE,TCS,PE,NFO-OPT,NFO
36258306,141634,TCS25SEP2960CE,TCS,CE,NFO-OPT,NFO
36258562,141635,TCS25SEP2960PE,TCS,PE,NFO-OPT,NFO
36256770,141628,TCS25SEP2840CE,TCS,CE,NFO-OPT,NFO
36257026,141629,TCS25SEP2840PE,TCS,PE,NFO-OPT,NFO
33119234,129372,TCS25SEP2980CE,TCS,CE,NFO-OPT,NFO
33119490,129373,TCS25SEP2980PE,TCS,PE,NFO-OPT,NFO
33116930,129363,TCS25SEP2820CE,TCS,CE,NFO-OPT,NFO
33117186,129364,TCS25SEP2820PE,TCS,PE,NFO-OPT,NFO
36258818,141636,TCS25SEP3000CE,TCS,CE,NFO-OPT,NFO
36259074,141637,TCS25SEP3000PE,TCS,PE,NFO-OPT,NFO
36256258,141626,TCS25SEP2800CE,TCS,CE,NFO-OPT,NFO
36256514,141627,TCS25SEP2800PE,TCS,PE,NFO-OPT,NFO
33119746,129374,TCS25SEP3020CE,TCS,CE,NFO-OPT,NFO
33120002,129375,TCS25SEP3020PE,TCS,PE,NFO-OPT,NFO
33116418,129361,TCS25SEP2780CE,TCS,CE,NFO-OPT,NFO
33116674,129362,TCS25SEP2780PE,TCS,PE,NFO-OPT,NFO
36259330,141638,TCS25SEP3040CE,TCS,CE,NFO-OPT,NFO
36259586,141639,TCS25SEP3040PE,TCS,PE,NFO-OPT,NFO
36255746,141624,TCS25SEP2760CE,TCS,CE,NFO-OPT,NFO
36256002,141625,TCS25SEP2760PE,TCS,PE,NFO-OPT,NFO
33120514,129377,TCS25SEP3060PE,TCS,PE,NFO-OPT,NFO
36271362,141685,TCS25SEP3920PE,TCS,PE,NFO-OPT,NFO
36268546,141674,TCS25SEP3760CE,TCS,CE,NFO-OPT,NFO
36267010,141668,TCS25SEP3640CE,TCS,CE,NFO-OPT,NFO
36267266,141669,TCS25SEP3640PE,TCS,PE,NFO-OPT,NFO
36266498,141666,TCS25SEP3600CE,TCS,CE,NFO-OPT,NFO
36266754,141667,TCS25SEP3600PE,TCS,PE,NFO-OPT,NFO
36265986,141664,TCS25SEP3560CE,TCS,CE,NFO-OPT,NFO
36266242,141665,TCS25SEP3560PE,TCS,PE,NFO-OPT,NFO
36265474,141662,TCS25SEP3520CE,TCS,CE,NFO-OPT,NFO
36265730,141663,TCS25SEP3520PE,TCS,PE,NFO-OPT,NFO
36264962,141660,TCS25SEP3480CE,TCS,CE,NFO-OPT,NFO
36265218,141661,TCS25SEP3480PE,TCS,PE,NFO-OPT,NFO
36264450,141658,TCS25SEP3440CE,TCS,CE,NFO-OPT,NFO
36264706,141659,TCS25SEP3440PE,TCS,PE,NFO-OPT,NFO
33132546,129424,TCS25SEP3420CE,TCS,CE,NFO-OPT,NFO
33139458,129451,TCS25SEP3420PE,TCS,PE,NFO-OPT,NFO
36263938,141656,TCS25SEP3400CE,TCS,CE,NFO-OPT,NFO
36264194,141657,TCS25SEP3400PE,TCS,PE,NFO-OPT,NFO
33132034,129422,TCS25SEP3380CE,TCS,CE,NFO-OPT,NFO
33132290,129423,TCS25SEP3380PE,TCS,PE,NFO-OPT,NFO
36263426,141654,TCS25SEP3360CE,TCS,CE,NFO-OPT,NFO
36263682,141655,TCS25SEP3360PE,TCS,PE,NFO-OPT,NFO
33131522,129420,TCS25SEP3340CE,TCS,CE,NFO-OPT,NFO
33131778,129421,TCS25SEP3340PE,TCS,PE,NFO-OPT,NFO
36262914,141652,TCS25SEP3320CE,TCS,CE,NFO-OPT,NFO
36263170,141653,TCS25SEP3320PE,TCS,PE,NFO-OPT,NFO
33126402,129400,TCS25SEP3300CE,TCS,CE,NFO-OPT,NFO
33131266,129419,TCS25SEP3300PE,TCS,PE,NFO-OPT,NFO
36262402,141650,TCS25SEP3280CE,TCS,CE,NFO-OPT,NFO
36262658,141651,TCS25SEP3280PE,TCS,PE,NFO-OPT,NFO
33125378,129396,TCS25SEP3260CE,TCS,CE,NFO-OPT,NFO
33126146,129399,TCS25SEP3260PE,TCS,PE,NFO-OPT,NFO
36261890,141648,TCS25SEP3240CE,TCS,CE,NFO-OPT,NFO
36262146,141649,TCS25SEP3240PE,TCS,PE,NFO-OPT,NFO
33123074,129387,TCS25SEP3220CE,TCS,CE,NFO-OPT,NFO
33125122,129395,TCS25SEP3220PE,TCS,PE,NFO-OPT,NFO
36261378,141646,TCS25SEP3200CE,TCS,CE,NFO-OPT,NFO
36261634,141647,TCS25SEP3200PE,TCS,PE,NFO-OPT,NFO
33122562,129385,TCS25SEP3180CE,TCS,CE,NFO-OPT,NFO
33122818,129386,TCS25SEP3180PE,TCS,PE,NFO-OPT,NFO
36260866,141644,TCS25SEP3160CE,TCS,CE,NFO-OPT,NFO
36261122,141645,TCS25SEP3160PE,TCS,PE,NFO-OPT,NFO
33121794,129382,TCS25SEP3140CE,TCS,CE,NFO-OPT,NFO
33122050,129383,TCS25SEP3140PE,TCS,PE,NFO-OPT,NFO
36260354,141642,TCS25SEP3120CE,TCS,CE,NFO-OPT,NFO
36260610,141643,TCS25SEP3120PE,TCS,PE,NFO-OPT,NFO
33120770,129378,TCS25SEP3100CE,TCS,CE,NFO-OPT,NFO
33121538,129381,TCS25SEP3100PE,TCS,PE,NFO-OPT,NFO
36259842,141640,TCS25SEP3080CE,TCS,CE,NFO-OPT,NFO
36260098,141641,TCS25SEP3080PE,TCS,PE,NFO-OPT,NFO
33120258,129376,TCS25SEP3060CE,TCS,CE,NFO-OPT,NFO
33115906,129359,TCS25SEP2740CE,TCS,CE,NFO-OPT,NFO
33116162,129360,TCS25SEP2740PE,TCS,PE,NFO-OPT,NFO
36255234,141622,TCS25SEP2720CE,TCS,CE,NFO-OPT,NFO
36255490,141623,TCS25SEP2720PE,TCS,PE,NFO-OPT,NFO
33115394,129357,TCS25SEP2700CE,TCS,CE,NFO-OPT,NFO
33115650,129358,TCS25SEP2700PE,TCS,PE,NFO-OPT,NFO
10512898,41066,TCS25SEP2680CE,TCS,CE,NFO-OPT,NFO
10513154,41067,TCS25SEP2680PE,TCS,PE,NFO-OPT,NFO
33114882,129355,TCS25SEP2660CE,TCS,CE,NFO-OPT,NFO
33115138,129356,TCS25SEP2660PE,TCS,PE,NFO-OPT,NFO
36254722,141620,TCS25SEP2640CE,TCS,CE,NFO-OPT,NFO
36254978,141621,TCS25SEP2640PE,TCS,PE,NFO-OPT,NFO
11612418,45361,TCS25SEP2600CE,TCS,CE,NFO-OPT,NFO
11613186,45364,TCS25SEP2600PE,TCS,PE,NFO-OPT,NFO
36254210,141618,TCS25SEP2560CE,TCS,CE,NFO-OPT,NFO
36254466,141619,TCS25SEP2560PE,TCS,PE,NFO-OPT,NFO
11713538,45756,TCS25SEP2520CE,TCS,CE,NFO-OPT,NFO
11713794,45757,TCS25SEP2520PE,TCS,PE,NFO-OPT,NFO
36253442,141615,TCS25SEP2480CE,TCS,CE,NFO-OPT,NFO
36253698,141616,TCS25SEP2480PE,TCS,PE,NFO-OPT,NFO
12298242,48040,TCS25SEP2440CE,TCS,CE,NFO-OPT,NFO
12299010,48043,TCS25SEP2440PE,TCS,PE,NFO-OPT,NFO
36252674,141612,TCS25SEP2400CE,TCS,CE,NFO-OPT,NFO
36252930,141613,TCS25SEP2400PE,TCS,PE,NFO-OPT,NFO
31585538,123381,TCS25OCT2900CE,TCS,CE,NFO-OPT,NFO
31585794,123382,TCS25OCT2900PE,TCS,PE,NFO-OPT,NFO
33193986,129664,TCS25OCT2920CE,TCS,CE,NFO-OPT,NFO
33195010,129668,TCS25OCT2920PE,TCS,PE,NFO-OPT,NFO
33193474,129662,TCS25OCT2880CE,TCS,CE,NFO-OPT,NFO
33193730,129663,TCS25OCT2880PE,TCS,PE,NFO-OPT,NFO
31586050,123383,TCS25OCT2940CE,TCS,CE,NFO-OPT,NFO
31586818,123386,TCS25OCT2940PE,TCS,PE,NFO-OPT,NFO
31585026,123379,TCS25OCT2860CE,TCS,CE,NFO-OPT,NFO
31585282,123380,TCS25OCT2860PE,TCS,PE,NFO-OPT,NFO
33195266,129669,TCS25OCT2960CE,TCS,CE,NFO-OPT,NFO
33195522,129670,TCS25OCT2960PE,TCS,PE,NFO-OPT,NFO
33187842,129640,TCS25OCT2840CE,TCS,CE,NFO-OPT,NFO
33193218,129661,TCS25OCT2840PE,TCS,PE,NFO-OPT,NFO
31587074,123387,TCS25OCT2980CE,TCS,CE,NFO-OPT,NFO
31605762,123460,TCS25OCT2980PE,TCS,PE,NFO-OPT,NFO
31584514,123377,TCS25OCT2820CE,TCS,CE,NFO-OPT,NFO
31584770,123378,TCS25OCT2820PE,TCS,PE,NFO-OPT,NFO
33195778,129671,TCS25OCT3000CE,TCS,CE,NFO-OPT,NFO
33196034,129672,TCS25OCT3000PE,TCS,PE,NFO-OPT,NFO
33187330,129638,TCS25OCT2800CE,TCS,CE,NFO-OPT,NFO
33187586,129639,TCS25OCT2800PE,TCS,PE,NFO-OPT,NFO
31606018,123461,TCS25OCT3020CE,TCS,CE,NFO-OPT,NFO
31610114,123477,TCS25OCT3020PE,TCS,PE,NFO-OPT,NFO
31584002,123375,TCS25OCT2780CE,TCS,CE,NFO-OPT,NFO
31584258,123376,TCS25OCT2780PE,TCS,PE,NFO-OPT,NFO
33197314,129677,TCS25OCT3040CE,TCS,CE,NFO-OPT,NFO
33197570,129678,TCS25OCT3040PE,TCS,PE,NFO-OPT,NFO
33186306,129634,TCS25OCT2760CE,TCS,CE,NFO-OPT,NFO
33187074,129637,TCS25OCT2760PE,TCS,PE,NFO-OPT,NFO
31610626,123479,TCS25OCT3060PE,TCS,PE,NFO-OPT,NFO
33207554,129717,TCS25OCT3640CE,TCS,CE,NFO-OPT,NFO
33208834,129722,TCS25OCT3640PE,TCS,PE,NFO-OPT,NFO
33207042,129715,TCS25OCT3600CE,TCS,CE,NFO-OPT,NFO
33207298,129716,TCS25OCT3600PE,TCS,PE,NFO-OPT,NFO
33206530,129713,TCS25OCT3560CE,TCS,CE,NFO-OPT,NFO
33206786,129714,TCS25OCT3560PE,TCS,PE,NFO-OPT,NFO
33206018,129711,TCS25OCT3520CE,TCS,CE,NFO-OPT,NFO
33206274,129712,TCS25OCT3520PE,TCS,PE,NFO-OPT,NFO
33205506,129709,TCS25OCT3480CE,TCS,CE,NFO-OPT,NFO
33205762,129710,TCS25OCT3480PE,TCS,PE,NFO-OPT,NFO
33204226,129704,TCS25OCT3440CE,TCS,CE,NFO-OPT,NFO
33205250,129708,TCS25OCT3440PE,TCS,PE,NFO-OPT,NFO
31636482,123580,TCS25OCT3420CE,TCS,CE,NFO-OPT,NFO
31637250,123583,TCS25OCT3420PE,TCS,PE,NFO-OPT,NFO
33203714,129702,TCS25OCT3400CE,TCS,CE,NFO-OPT,NFO
33203970,129703,TCS25OCT3400PE,TCS,PE,NFO-OPT,NFO
31635202,123575,TCS25OCT3380CE,TCS,CE,NFO-OPT,NFO
31636226,123579,TCS25OCT3380PE,TCS,PE,NFO-OPT,NFO
33203202,129700,TCS25OCT3360CE,TCS,CE,NFO-OPT,NFO
33203458,129701,TCS25OCT3360PE,TCS,PE,NFO-OPT,NFO
31633922,123570,TCS25OCT3340CE,TCS,CE,NFO-OPT,NFO
31634178,123571,TCS25OCT3340PE,TCS,PE,NFO-OPT,NFO
33201666,129694,TCS25OCT3320CE,TCS,CE,NFO-OPT,NFO
33202946,129699,TCS25OCT3320PE,TCS,PE,NFO-OPT,NFO
31613954,123492,TCS25OCT3300CE,TCS,CE,NFO-OPT,NFO
31633154,123567,TCS25OCT3300PE,TCS,PE,NFO-OPT,NFO
33200898,129691,TCS25OCT3280CE,TCS,CE,NFO-OPT,NFO
33201410,129693,TCS25OCT3280PE,TCS,PE,NFO-OPT,NFO
31613442,123490,TCS25OCT3260CE,TCS,CE,NFO-OPT,NFO
31613698,123491,TCS25OCT3260PE,TCS,PE,NFO-OPT,NFO
33200386,129689,TCS25OCT3240CE,TCS,CE,NFO-OPT,NFO
33200642,129690,TCS25OCT3240PE,TCS,PE,NFO-OPT,NFO
31612418,123486,TCS25OCT3220CE,TCS,CE,NFO-OPT,NFO
31613186,123489,TCS25OCT3220PE,TCS,PE,NFO-OPT,NFO
33199874,129687,TCS25OCT3200CE,TCS,CE,NFO-OPT,NFO
33200130,129688,TCS25OCT3200PE,TCS,PE,NFO-OPT,NFO
31611906,123484,TCS25OCT3180CE,TCS,CE,NFO-OPT,NFO
31612162,123485,TCS25OCT3180PE,TCS,PE,NFO-OPT,NFO
33198850,129683,TCS25OCT3160CE,TCS,CE,NFO-OPT,NFO
33199106,129684,TCS25OCT3160PE,TCS,PE,NFO-OPT,NFO
31611394,123482,TCS25OCT3140CE,TCS,CE,NFO-OPT,NFO
31611650,123483,TCS25OCT3140PE,TCS,PE,NFO-OPT,NFO
33198338,129681,TCS25OCT3120CE,TCS,CE,NFO-OPT,NFO
33198594,129682,TCS25OCT3120PE,TCS,PE,NFO-OPT,NFO
31610882,123480,TCS25OCT3100CE,TCS,CE,NFO-OPT,NFO
31611138,123481,TCS25OCT3100PE,TCS,PE,NFO-OPT,NFO
33197826,129679,TCS25OCT3080CE,TCS,CE,NFO-OPT,NFO
33198082,129680,TCS25OCT3080PE,TCS,PE,NFO-OPT,NFO
31610370,123478,TCS25OCT3060CE,TCS,CE,NFO-OPT,NFO
31583490,123373,TCS25OCT2740CE,TCS,CE,NFO-OPT,NFO
31583746,123374,TCS25OCT2740PE,TCS,PE,NFO-OPT,NFO
33184770,129628,TCS25OCT2720CE,TCS,CE,NFO-OPT,NFO
33186050,129633,TCS25OCT2720PE,TCS,PE,NFO-OPT,NFO
31582978,123371,TCS25OCT2700CE,TCS,CE,NFO-OPT,NFO
31583234,123372,TCS25OCT2700PE,TCS,PE,NFO-OPT,NFO
33184258,129626,TCS25OCT2680CE,TCS,CE,NFO-OPT,NFO
33184514,129627,TCS25OCT2680PE,TCS,PE,NFO-OPT,NFO
31582466,123369,TCS25OCT2660CE,TCS,CE,NFO-OPT,NFO
31582722,123370,TCS25OCT2660PE,TCS,PE,NFO-OPT,NFO
33183746,129624,TCS25OCT2640CE,TCS,CE,NFO-OPT,NFO
33184002,129625,TCS25OCT2640PE,TCS,PE,NFO-OPT,NFO
33183234,129622,TCS25OCT2600CE,TCS,CE,NFO-OPT,NFO
33183490,129623,TCS25OCT2600PE,TCS,PE,NFO-OPT,NFO
33182722,129620,TCS25OCT2560CE,TCS,CE,NFO-OPT,NFO
33182978,129621,TCS25OCT2560PE,TCS,PE,NFO-OPT,NFO
33182210,129618,TCS25OCT2520CE,TCS,CE,NFO-OPT,NFO
33182466,129619,TCS25OCT2520PE,TCS,PE,NFO-OPT,NFO
33181698,129616,TCS25OCT2480CE,TCS,CE,NFO-OPT,NFO
33181954,129617,TCS25OCT2480PE,TCS,PE,NFO-OPT,NFO
33181186,129614,TCS25OCT2440CE,TCS,CE,NFO-OPT,NFO
33181442,129615,TCS25OCT2440PE,TCS,PE,NFO-OPT,NFO
33180674,129612,TCS25OCT2400CE,TCS,CE,NFO-OPT,NFO
33180930,129613,TCS25OCT2400PE,TCS,PE,NFO-OPT,NFO
31672834,123722,TCS25NOV2920CE,TCS,CE,NFO-OPT,NFO
31673090,123723,TCS25NOV2920PE,TCS,PE,NFO-OPT,NFO
31673346,123724,TCS25NOV2960CE,TCS,CE,NFO-OPT,NFO
31673602,123725,TCS25NOV2960PE,TCS,PE,NFO-OPT,NFO
31665922,123695,TCS25NOV2880CE,TCS,CE,NFO-OPT,NFO
31672578,123721,TCS25NOV2880PE,TCS,PE,NFO-OPT,NFO
31673858,123726,TCS25NOV3000CE,TCS,CE,NFO-OPT,NFO
31674114,123727,TCS25NOV3000PE,TCS,PE,NFO-OPT,NFO
31665410,123693,TCS25NOV2840CE,TCS,CE,NFO-OPT,NFO
31665666,123694,TCS25NOV2840PE,TCS,PE,NFO-OPT,NFO
31674882,123730,TCS25NOV3040CE,TCS,CE,NFO-OPT,NFO
31675138,123731,TCS25NOV3040PE,TCS,PE,NFO-OPT,NFO
31664898,123691,TCS25NOV2800CE,TCS,CE,NFO-OPT,NFO
31665154,123692,TCS25NOV2800PE,TCS,PE,NFO-OPT,NFO
31675394,123732,TCS25NOV3080CE,TCS,CE,NFO-OPT,NFO
31677698,123741,TCS25NOV3080PE,TCS,PE,NFO-OPT,NFO
31664386,123689,TCS25NOV2760CE,TCS,CE,NFO-OPT,NFO
31664642,123690,TCS25NOV2760PE,TCS,PE,NFO-OPT,NFO
31677954,123742,TCS25NOV3120CE,TCS,CE,NFO-OPT,NFO
31684354,123767,TCS25NOV3120PE,TCS,PE,NFO-OPT,NFO
31662338,123681,TCS25NOV2720CE,TCS,CE,NFO-OPT,NFO
31664130,123688,TCS25NOV2720PE,TCS,PE,NFO-OPT,NFO
31684610,123768,TCS25NOV3160CE,TCS,CE,NFO-OPT,NFO
31685890,123773,TCS25NOV3160PE,TCS,PE,NFO-OPT,NFO
31661826,123679,TCS25NOV2680CE,TCS,CE,NFO-OPT,NFO
31662082,123680,TCS25NOV2680PE,TCS,PE,NFO-OPT,NFO
31686146,123774,TCS25NOV3200CE,TCS,CE,NFO-OPT,NFO
31686402,123775,TCS25NOV3200PE,TCS,PE,NFO-OPT,NFO
31661314,123677,TCS25NOV2640CE,TCS,CE,NFO-OPT,NFO
31661570,123678,TCS25NOV2640PE,TCS,PE,NFO-OPT,NFO
31686914,123777,TCS25NOV3240PE,TCS,PE,NFO-OPT,NFO
31693058,123801,TCS25NOV3680CE,TCS,CE,NFO-OPT,NFO
31693826,123804,TCS25NOV3680PE,TCS,PE,NFO-OPT,NFO
31692034,123797,TCS25NOV3600CE,TCS,CE,NFO-OPT,NFO
31692290,123798,TCS25NOV3600PE,TCS,PE,NFO-OPT,NFO
31691010,123793,TCS25NOV3520CE,TCS,CE,NFO-OPT,NFO
31691266,123794,TCS25NOV3520PE,TCS,PE,NFO-OPT,NFO
31689986,123789,TCS25NOV3440CE,TCS,CE,NFO-OPT,NFO
31690242,123790,TCS25NOV3440PE,TCS,PE,NFO-OPT,NFO
31689474,123787,TCS25NOV3400CE,TCS,CE,NFO-OPT,NFO
31689730,123788,TCS25NOV3400PE,TCS,PE,NFO-OPT,NFO
31688962,123785,TCS25NOV3360CE,TCS,CE,NFO-OPT,NFO
31689218,123786,TCS25NOV3360PE,TCS,PE,NFO-OPT,NFO
31688450,123783,TCS25NOV3320CE,TCS,CE,NFO-OPT,NFO
31688706,123784,TCS25NOV3320PE,TCS,PE,NFO-OPT,NFO
31687170,123778,TCS25NOV3280CE,TCS,CE,NFO-OPT,NFO
31687938,123781,TCS25NOV3280PE,TCS,PE,NFO-OPT,NFO
31686658,123776,TCS25NOV3240CE,TCS,CE,NFO-OPT,NFO
31659778,123671,TCS25NOV2560CE,TCS,CE,NFO-OPT,NFO
31660546,123674,TCS25NOV2560PE,TCS,PE,NFO-OPT,NFO
31657986,123664,TCS25NOV2480CE,TCS,CE,NFO-OPT,NFO
31659010,123668,TCS25NOV2480PE,TCS,PE,NFO-OPT,NFO
31656962,123660,TCS25NOV2400CE,TCS,CE,NFO-OPT,NFO
31657218,123661,TCS25NOV2400PE,TCS,PE,NFO-OPT,NFO
10813698,42241,TECHM25SEP1400CE,TECHM,CE,NFO-OPT,NFO
10813954,42242,TECHM25SEP1400PE,TECHM,PE,NFO-OPT,NFO
33241858,129851,TECHM25SEP1420CE,TECHM,CE,NFO-OPT,NFO
33242114,129852,TECHM25SEP1420PE,TECHM,PE,NFO-OPT,NFO
33241346,129849,TECHM25SEP1380CE,TECHM,CE,NFO-OPT,NFO
33241602,129850,TECHM25SEP1380PE,TECHM,PE,NFO-OPT,NFO
10814210,42243,TECHM25SEP1440CE,TECHM,CE,NFO-OPT,NFO
10814978,42246,TECHM25SEP1440PE,TECHM,PE,NFO-OPT,NFO
10813186,42239,TECHM25SEP1360CE,TECHM,CE,NFO-OPT,NFO
10813442,42240,TECHM25SEP1360PE,TECHM,PE,NFO-OPT,NFO
33242370,129853,TECHM25SEP1460CE,TECHM,CE,NFO-OPT,NFO
33242626,129854,TECHM25SEP1460PE,TECHM,PE,NFO-OPT,NFO
33240834,129847,TECHM25SEP1340CE,TECHM,CE,NFO-OPT,NFO
33241090,129848,TECHM25SEP1340PE,TECHM,PE,NFO-OPT,NFO
10815234,42247,TECHM25SEP1480CE,TECHM,CE,NFO-OPT,NFO
10816258,42251,TECHM25SEP1480PE,TECHM,PE,NFO-OPT,NFO
10812674,42237,TECHM25SEP1320CE,TECHM,CE,NFO-OPT,NFO
10812930,42238,TECHM25SEP1320PE,TECHM,PE,NFO-OPT,NFO
33242882,129855,TECHM25SEP1500CE,TECHM,CE,NFO-OPT,NFO
33243138,129856,TECHM25SEP1500PE,TECHM,PE,NFO-OPT,NFO
33240322,129845,TECHM25SEP1300CE,TECHM,CE,NFO-OPT,NFO
33240578,129846,TECHM25SEP1300PE,TECHM,PE,NFO-OPT,NFO
10816514,42252,TECHM25SEP1520CE,TECHM,CE,NFO-OPT,NFO
10816770,42253,TECHM25SEP1520PE,TECHM,PE,NFO-OPT,NFO
10811650,42233,TECHM25SEP1280CE,TECHM,CE,NFO-OPT,NFO
10811906,42234,TECHM25SEP1280PE,TECHM,PE,NFO-OPT,NFO
33243394,129857,TECHM25SEP1540CE,TECHM,CE,NFO-OPT,NFO
33243650,129858,TECHM25SEP1540PE,TECHM,PE,NFO-OPT,NFO
33239810,129843,TECHM25SEP1260CE,TECHM,CE,NFO-OPT,NFO
33240066,129844,TECHM25SEP1260PE,TECHM,PE,NFO-OPT,NFO
10818050,42258,TECHM25SEP1560PE,TECHM,PE,NFO-OPT,NFO
10824194,42282,TECHM25SEP1800CE,TECHM,CE,NFO-OPT,NFO
10825218,42286,TECHM25SEP1800PE,TECHM,PE,NFO-OPT,NFO
10822914,42277,TECHM25SEP1760CE,TECHM,CE,NFO-OPT,NFO
10823938,42281,TECHM25SEP1760PE,TECHM,PE,NFO-OPT,NFO
10821890,42273,TECHM25SEP1720CE,TECHM,CE,NFO-OPT,NFO
10822658,42276,TECHM25SEP1720PE,TECHM,PE,NFO-OPT,NFO
33254914,129902,TECHM25SEP1700CE,TECHM,CE,NFO-OPT,NFO
33255170,129903,TECHM25SEP1700PE,TECHM,PE,NFO-OPT,NFO
10821378,42271,TECHM25SEP1680CE,TECHM,CE,NFO-OPT,NFO
10821634,42272,TECHM25SEP1680PE,TECHM,PE,NFO-OPT,NFO
33254402,129900,TECHM25SEP1660CE,TECHM,CE,NFO-OPT,NFO
33254658,129901,TECHM25SEP1660PE,TECHM,PE,NFO-OPT,NFO
10819842,42265,TECHM25SEP1640CE,TECHM,CE,NFO-OPT,NFO
10821122,42270,TECHM25SEP1640PE,TECHM,PE,NFO-OPT,NFO
33253890,129898,TECHM25SEP1620CE,TECHM,CE,NFO-OPT,NFO
33254146,129899,TECHM25SEP1620PE,TECHM,PE,NFO-OPT,NFO
10818306,42259,TECHM25SEP1600CE,TECHM,CE,NFO-OPT,NFO
10819586,42264,TECHM25SEP1600PE,TECHM,PE,NFO-OPT,NFO
33243906,129859,TECHM25SEP1580CE,TECHM,CE,NFO-OPT,NFO
33253122,129895,TECHM25SEP1580PE,TECHM,PE,NFO-OPT,NFO
10817794,42257,TECHM25SEP1560CE,TECHM,CE,NFO-OPT,NFO
10811138,42231,TECHM25SEP1240CE,TECHM,CE,NFO-OPT,NFO
10811394,42232,TECHM25SEP1240PE,TECHM,PE,NFO-OPT,NFO
10810626,42229,TECHM25SEP1200CE,TECHM,CE,NFO-OPT,NFO
10810882,42230,TECHM25SEP1200PE,TECHM,PE,NFO-OPT,NFO
10810114,42227,TECHM25SEP1160CE,TECHM,CE,NFO-OPT,NFO
10810370,42228,TECHM25SEP1160PE,TECHM,PE,NFO-OPT,NFO
33283074,130012,TECHM25OCT1400CE,TECHM,CE,NFO-OPT,NFO
33283330,130013,TECHM25OCT1400PE,TECHM,PE,NFO-OPT,NFO
31740674,123987,TECHM25OCT1420CE,TECHM,CE,NFO-OPT,NFO
31740930,123988,TECHM25OCT1420PE,TECHM,PE,NFO-OPT,NFO
31738882,123980,TECHM25OCT1380CE,TECHM,CE,NFO-OPT,NFO
31740418,123986,TECHM25OCT1380PE,TECHM,PE,NFO-OPT,NFO
33283586,130014,TECHM25OCT1440CE,TECHM,CE,NFO-OPT,NFO
